80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:254 H:162 F:55
				8491C0 C2 30       REP #$30               A:980A X:0002 Y:0046 S:0126 D:0E68 DB:86 nvMXdizc V:256 H: 55 F:55
				8491C2 A5 20       LDA $20       [000E88] A:980A X:0002 Y:0046 S:0126 D:0E68 DB:86 nvmxdizc V:256 H: 60 F:55
				8491C4 F0 15       BEQ $0015     [8491DB] A:C94F X:0002 Y:0046 S:0126 D:0E68 DB:86 Nvmxdizc V:256 H: 68 F:55
				8491C6 7B          TDC                    A:C94F X:0002 Y:0046 S:0126 D:0E68 DB:86 Nvmxdizc V:256 H: 71 F:55
				8491C7 AA          TAX                    A:0E68 X:0002 Y:0046 S:0126 D:0E68 DB:86 nvmxdizc V:256 H: 74 F:55
				8491C8 A9 00 00    LDA #$0000             A:0E68 X:0E68 Y:0046 S:0126 D:0E68 DB:86 nvmxdizc V:256 H: 77 F:55
				8491CB 5B          TCD                    A:0000 X:0E68 Y:0046 S:0126 D:0E68 DB:86 nvmxdiZc V:256 H: 82 F:55
				8491CC 64 14       STZ $14       [000014] A:0000 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdiZc V:256 H: 85 F:55
				8491CE B5 2B       LDA $2B,X     [000E93] A:0000 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdiZc V:256 H: 92 F:55
				8491D0 29 00 FF    AND #$FF00             A:0004 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdizc V:256 H:100 F:55
				8491D3 95 2B       STA $2B,X     [000E93] A:0000 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdiZc V:256 H:105 F:55
				8491D5 20 AC 92    JSR $92AC     [8492AC] A:0000 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdiZc V:256 H:113 F:55

					8492AC C2 30       REP #$30               A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZc V:256 H:123 F:55
					8492AE B5 05       LDA $05,X     [000E6D] A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZc V:256 H:128 F:55
					8492B0 38          SEC                    A:14D0 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdizc V:256 H:146 F:55
					8492B1 F5 22       SBC $22,X     [000E8A] A:14D0 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdizC V:256 H:149 F:55
					8492B3 85 00       STA $00       [000000] A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZC V:256 H:158 F:55
					8492B5 E2 20       SEP #$20               A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZC V:256 H:165 F:55
					8492B7 F0 4C       BEQ $004C     [849305] A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvMxdiZC V:256 H:169 F:55
					849305 C2 30       REP #$30               A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvMxdiZC V:256 H:174 F:55
					849307 60          RTS                    A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZC V:256 H:178 F:55

				8491D8 20 ED 91    JSR $91ED     [8491ED] A:0000 X:0E68 Y:0046 S:0126 D:0000 DB:86 nvmxdiZC V:256 H:188 F:55

					8491ED B5 08       LDA $08,X     [000E70] A:0000 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdiZC V:256 H:198 F:55
					8491EF D5 24       CMP $24,X     [000E8C] A:0A98 X:0E68 Y:0046 S:0124 D:0000 DB:86 nvmxdizC V:256 H:207 F:55
					8491F1 F0 F2       BEQ $00F2     [8491E5] A:0A98 X:0E68 Y:0046 S:0124 D:0000 DB:86 Nvmxdizc V:256 H:215 F:55
