80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0008 S:0133 D:0E68 DB:86 nvMXdizC V:249 H:242 F:37
					8492B3 85 00       STA $00       [000000] A:FFFF X:0E68 Y:0008 S:0124 D:0000 DB:86 Nvmxdizc V:251 H:114 F:37
					8492B5 E2 20       SEP #$20               A:FFFF X:0E68 Y:0008 S:0124 D:0000 DB:86 Nvmxdizc V:251 H:121 F:37
					8492B7 F0 4C       BEQ $004C     [849305] A:FFFF X:0E68 Y:0008 S:0124 D:0000 DB:86 NvMxdizc V:251 H:125 F:37
					8492B9 B4 20       LDY $20,X     [000E88] A:FFFF X:0E68 Y:0008 S:0124 D:0000 DB:86 NvMxdizc V:251 H:128 F:37
					8492BB B9 05 00    LDA $0005,Y   [86CFBD] A:FFFF X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NvMxdizc V:251 H:147 F:37
					8492BE 34 11       BIT $11,X     [000E79] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 nvMxdiZc V:251 H:154 F:37
					8492C0 50 03       BVC $0003     [8492C5] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 nvMxdiZc V:251 H:161 F:37
					8492C5 24 00       BIT $00       [000000] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 nvMxdiZc V:251 H:165 F:37
					8492C7 10 06       BPL $0006     [8492CF] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NVMxdiZc V:251 H:170 F:37
					8492C9 38          SEC                    A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NVMxdiZc V:251 H:173 F:37
					8492CA F9 07 00    SBC $0007,Y   [86CFBF] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NVMxdiZC V:251 H:176 F:37
					8492CD 80 04       BRA $0004     [8492D3] A:FFEE X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NvMxdizc V:251 H:184 F:37
					8492D3 95 29       STA $29,X     [000E91] A:FFEE X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NvMxdizc V:251 H:188 F:37
					8492D5 B9 06 00    LDA $0006,Y   [86CFBE] A:FFEE X:0E68 Y:CFB8 S:0124 D:0000 DB:86 NvMxdizc V:251 H:195 F:37
					8492D8 95 2A       STA $2A,X     [000E92] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 nvMxdiZc V:251 H:202 F:37
					8492DA 20 15 93    JSR $9315     [849315] A:FF00 X:0E68 Y:CFB8 S:0124 D:0000 DB:86 nvMxdiZc V:251 H:209 F:37

						849315 20 B3 90    JSR $90B3     [8490B3] A:FF00 X:0E68 Y:CFB8 S:0122 D:0000 DB:86 nvMxdiZc V:251 H:219 F:37

							8490B3 0B          PHD                    A:FF00 X:0E68 Y:CFB8 S:0120 D:0000 DB:86 nvMxdiZc V:251 H:229 F:37
							8490B4 DA          PHX                    A:FF00 X:0E68 Y:CFB8 S:011E D:0000 DB:86 nvMxdiZc V:251 H:236 F:37
							8490B5 08          PHP                    A:FF00 X:0E68 Y:CFB8 S:011C D:0000 DB:86 nvMxdiZc V:251 H:243 F:37
							8490B6 E2 20       SEP #$20               A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZc V:251 H:248 F:37
							8490B8 C2 10       REP #$10               A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZc V:251 H:252 F:37
							8490BA 64 01       STZ $01       [000001] A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZc V:251 H:257 F:37
							8490BC B5 29       LDA $29,X     [000E91] A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZc V:251 H:262 F:37
							8490BE 10 02       BPL $0002     [8490C2] A:FFEE X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:251 H:268 F:37
							8490C0 C6 01       DEC $01       [000001] A:FFEE X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:251 H:271 F:37
							8490C2 18          CLC                    A:FFEE X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:251 H:280 F:37
							8490C3 75 05       ADC $05,X     [000E6D] A:FFEE X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:251 H:283 F:37
							8490C5 85 00       STA $00       [000000] A:FF29 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:289 F:37
							8490C7 B5 06       LDA $06,X     [000E6E] A:FF29 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:294 F:37
							8490C9 65 01       ADC $01       [000001] A:FF1D X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:301 F:37
							8490CB 85 01       STA $01       [000001] A:FF1D X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:306 F:37
							8490CD 64 03       STZ $03       [000003] A:FF1D X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:311 F:37
							8490CF B5 2A       LDA $2A,X     [000E92] A:FF1D X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizC V:251 H:316 F:37
							8490D1 10 02       BPL $0002     [8490D5] A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZC V:251 H:322 F:37
							8490D5 18          CLC                    A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZC V:251 H:326 F:37
							8490D6 75 08       ADC $08,X     [000E70] A:FF00 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdiZc V:251 H:329 F:37
							8490D8 85 02       STA $02       [000002] A:FF9B X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:251 H:335 F:37
							8490DA 29 F0       AND #$F0               A:FF9B X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:252 H:  0 F:37
							8490DC 85 0A       STA $0A       [00000A] A:FF90 X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:252 H:  3 F:37
							8490DE B5 09       LDA $09,X     [000E71] A:FF90 X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:252 H:  8 F:37
							8490E0 65 03       ADC $03       [000003] A:FF03 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 15 F:37
							8490E2 85 03       STA $03       [000003] A:FF03 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 20 F:37
							8490E4 85 0B       STA $0B       [00000B] A:FF03 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 25 F:37
							8490E6 A5 00       LDA $00       [000000] A:FF03 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 30 F:37
							8490E8 29 0F       AND #$0F               A:FF29 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 35 F:37
							8490EA 1A          INC                    A:FF09 X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 38 F:37
							8490EB 85 0C       STA $0C       [00000C] A:FF0A X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 41 F:37
							8490ED A5 02       LDA $02       [000002] A:FF0A X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 46 F:37
							8490EF 29 0F       AND #$0F               A:FF9B X:0E68 Y:CFB8 S:011B D:0000 DB:86 NvMxdizc V:252 H: 51 F:37
							8490F1 1A          INC                    A:FF0B X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 54 F:37
							8490F2 85 0E       STA $0E       [00000E] A:FF0C X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 57 F:37
							8490F4 C2 20       REP #$20               A:FF0C X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvMxdizc V:252 H: 62 F:37
							8490F6 20 6A 91    JSR $916A     [84916A] A:FF0C X:0E68 Y:CFB8 S:011B D:0000 DB:86 nvmxdizc V:252 H: 66 F:37

								84916A A9 00 E8    LDA #$E800             A:FF0C X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H: 76 F:37
								84916D 85 10       STA $10       [000010] A:E800 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 Nvmxdizc V:252 H: 81 F:37
								84916F A9 7E 00    LDA #$007E             A:E800 X:0E68 Y:CFB8 S:0119 D:0000 DB:86 Nvmxdizc V:252 H: 88 F:37
								849172 85 12       STA $12       [000012] A:007E X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H: 92 F:37
								849174 A5 02       LDA $02       [000002] A:007E X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H: 99 F:37
								849176 29 F0 00    AND #$00F0             A:039B X:0E68 Y:CFB8 S:0119 D:0000 DB:86 nvmxdizc V:252 H:106 F:37
