80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0027 S:0133 D:0E68 DB:86 nvMXdizC V:248 H:197 F:52
								849184 29 FE FF    AND #$FFFE             A:0018 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizC V:251 H: 85 F:52
								849187 18          CLC                    A:0018 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizC V:251 H: 89 F:52
								849188 65 04       ADC $04       [000004] A:0018 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 92 F:52
								84918A 85 06       STA $06       [000006] A:0058 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 99 F:52
								84918C A5 00       LDA $00       [000000] A:0058 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:106 F:52
								84918E EB          XBA                    A:1EC4 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:113 F:52
								84918F 29 1F 00    AND #$001F             A:C41E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:118 F:52
								849192 85 04       STA $04       [000004] A:001E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:122 F:52
								849194 A5 02       LDA $02       [000002] A:001E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:129 F:52
								849196 29 00 1F    AND #$1F00             A:0122 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:146 F:52
								849199 4A          LSR A                  A:0100 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:151 F:52
								84919A 4A          LSR A                  A:0080 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:154 F:52
								84919B 4A          LSR A                  A:0040 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:157 F:52
								84919C 18          CLC                    A:0020 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:160 F:52
								84919D 65 04       ADC $04       [000004] A:0020 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:163 F:52
								84919F A8          TAY                    A:003E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H:170 F:52
								8491A0 B7 10       LDA [$10],Y   [7EE83E] A:003E X:0E68 Y:003E S:0119 D:0000 DB:86 nvmxdizc V:251 H:173 F:52
								8491A2 29 FF 00    AND #$00FF             A:0005 X:0E68 Y:003E S:0119 D:0000 DB:86 nvmxdizc V:251 H:186 F:52
								8491A5 A8          TAY                    A:0005 X:0E68 Y:003E S:0119 D:0000 DB:86 nvmxdizc V:251 H:190 F:52
								8491A6 EB          XBA                    A:0005 X:0E68 Y:0005 S:0119 D:0000 DB:86 nvmxdizc V:251 H:193 F:52
								8491A7 0A          ASL A                  A:0500 X:0E68 Y:0005 S:0119 D:0000 DB:86 nvmxdiZc V:251 H:198 F:52
								8491A8 18          CLC                    A:0A00 X:0E68 Y:0005 S:0119 D:0000 DB:86 nvmxdizc V:251 H:201 F:52
								8491A9 65 06       ADC $06       [000006] A:0A00 X:0E68 Y:0005 S:0119 D:0000 DB:86 nvmxdizc V:251 H:204 F:52
								8491AB AA          TAX                    A:0A58 X:0E68 Y:0005 S:0119 D:0000 DB:86 nvmxdizc V:251 H:211 F:52
								8491AC 60          RTS                    A:0A58 X:0A58 Y:0005 S:0119 D:0000 DB:86 nvmxdizc V:251 H:214 F:52

							8490F9 BF 00 20 7E LDA $7E2000,X [7E2A58] A:0A58 X:0A58 Y:0005 S:011B D:0000 DB:86 nvmxdizc V:251 H:224 F:52
							8490FD A8          TAY                    A:02D0 X:0A58 Y:0005 S:011B D:0000 DB:86 nvmxdizc V:251 H:234 F:52
							8490FE AD 92 0B    LDA $0B92     [860B92] A:02D0 X:0A58 Y:02D0 S:011B D:0000 DB:86 nvmxdizc V:251 H:237 F:52
							849101 85 10       STA $10       [000010] A:EDC3 X:0A58 Y:02D0 S:011B D:0000 DB:86 Nvmxdizc V:251 H:245 F:52
							849103 AD 94 0B    LDA $0B94     [860B94] A:EDC3 X:0A58 Y:02D0 S:011B D:0000 DB:86 Nvmxdizc V:251 H:252 F:52
							849106 85 12       STA $12       [000012] A:E095 X:0A58 Y:02D0 S:011B D:0000 DB:86 Nvmxdizc V:251 H:261 F:52
							849108 B7 10       LDA [$10],Y   [95F093] A:E095 X:0A58 Y:02D0 S:011B D:0000 DB:86 Nvmxdizc V:251 H:268 F:52
							84910A 29 FF 00    AND #$00FF             A:0000 X:0A58 Y:02D0 S:011B D:0000 DB:86 nvmxdiZc V:251 H:280 F:52
							84910D 28          PLP                    A:0000 X:0A58 Y:02D0 S:011B D:0000 DB:86 nvmxdiZc V:251 H:284 F:52
							84910E FA          PLX                    A:0000 X:0A58 Y:02D0 S:011C D:0000 DB:86 nvMxdizc V:251 H:291 F:52
							84910F 2B          PLD                    A:0000 X:0E68 Y:02D0 S:011E D:0000 DB:86 nvMxdizc V:251 H:299 F:52
							849110 60          RTS                    A:0000 X:0E68 Y:02D0 S:0120 D:0000 DB:86 nvMxdiZc V:251 H:308 F:52

						849318 B4 05       LDY $05,X     [000E6D] A:0000 X:0E68 Y:02D0 S:0122 D:0000 DB:86 nvMxdiZc V:251 H:318 F:52
						84931A 84 10       STY $10       [000010] A:0000 X:0E68 Y:1EB6 S:0122 D:0000 DB:86 nvMxdizc V:251 H:326 F:52
						84931C B4 08       LDY $08,X     [000E70] A:0000 X:0E68 Y:1EB6 S:0122 D:0000 DB:86 nvMxdizc V:251 H:332 F:52
						84931E 84 12       STY $12       [000012] A:0000 X:0E68 Y:0120 S:0122 D:0000 DB:86 nvMxdizc V:252 H:  1 F:52
						849320 95 2D       STA $2D,X     [000E95] A:0000 X:0E68 Y:0120 S:0122 D:0000 DB:86 nvMxdizc V:252 H:  8 F:52
						849322 86 2C       STX $2C       [00002C] A:0000 X:0E68 Y:0120 S:0122 D:0000 DB:86 nvMxdizc V:252 H: 14 F:52
						849324 29 3F       AND #$3F               A:0000 X:0E68 Y:0120 S:0122 D:0000 DB:86 nvMxdizc V:252 H: 21 F:52
						849326 0A          ASL A                  A:0000 X:0E68 Y:0120 S:0122 D:0000 DB:86 nvMxdiZc V:252 H: 24 F:52
